emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,combined_annual_income,combined_dti,months_since_last_delinq_never,months_since_90d_late_never,months_since_last_credit_inquiry_never,emp_length_missing,credit_history_years,target_delinquent
0.0,MD,MORTGAGE,1600001.0,0.98,0,68.0,1,27,9,630212,168267,0,0,999.0,0,379,5,2,10.0,9,0,2,6700,7,3,3,2,74.1,0,0,major_purchase,individual,12000,36,1600001.0,0.98,0,1,0,0,13,0
10.0,FL,MORTGAGE,117000.0,27.86,0,999.0,2,35,19,168793,102874,0,0,999.0,0,0,5,4,1.0,19,0,7,21000,20,12,10,2,100.0,0,0,debt_consolidation,joint,14000,60,160000.0,27.97,1,1,0,0,28,0
5.0,OH,MORTGAGE,40000.0,73.75,0,999.0,2,18,12,117274,60745,0,1,999.0,0,0,3,1,2.0,12,0,4,20200,10,9,6,1,100.0,0,1,debt_consolidation,joint,20000,36,220000.0,23.55,1,1,0,0,12,0
6.0,NY,OWN,70000.0,15.67,0,62.0,4,43,16,47364,30022,0,1,999.0,0,126,1,9,6.0,16,0,4,21400,29,14,8,0,89.2,0,1,credit_card,individual,20000,36,70000.0,15.67,0,1,0,1,16,0
10.0,OH,MORTGAGE,75000.0,23.83,0,30.0,0,27,15,200903,62782,0,0,999.0,0,0,5,3,13.0,15,0,4,35500,13,8,6,2,96.2,0,0,medical,individual,9600,36,75000.0,23.83,0,1,0,0,29,0
3.0,NE,MORTGAGE,35000.0,12.21,0,999.0,4,21,10,129900,15040,0,0,999.0,0,0,0,4,1.0,10,0,3,14000,11,8,7,4,100.0,0,0,credit_card,individual,6000,36,35000.0,12.21,1,1,0,0,14,0
6.0,AR,MORTGAGE,75000.0,15.82,0,72.0,2,13,8,187285,24253,0,0,72.0,0,0,2,3,5.0,8,0,2,28900,6,5,2,3,92.3,0,0,debt_consolidation,individual,8400,36,75000.0,15.82,0,0,0,0,21,0
10.0,PA,RENT,67000.0,13.29,0,999.0,0,15,8,37700,22308,1,0,999.0,0,284,1,2,999.0,8,0,3,19700,8,6,3,0,100.0,0,0,debt_consolidation,individual,35000,36,67000.0,13.29,1,1,1,0,9,0
7.0,AZ,OWN,37183.56,18.24,0,999.0,2,14,7,54946,21231,0,0,999.0,0,0,2,2,0.0,7,0,3,37400,9,5,4,0,100.0,0,0,debt_consolidation,joint,27500,60,95797.96,22.17,1,1,0,0,18,1
10.0,MD,MORTGAGE,72768.0,24.46,0,62.0,2,34,18,220081,36196,0,1,62.0,0,0,5,6,11.0,18,0,9,9300,14,12,12,1,97.1,0,1,other,individual,4000,36,72768.0,24.46,0,0,0,0,8,0
0.0,TN,RENT,19000.0,0.0,0,999.0,4,9,9,40350,31377,0,0,999.0,0,0,7,5,0.0,9,0,0,7500,2,2,0,0,100.0,0,0,other,individual,1500,36,19000.0,0.0,1,1,0,0,5,0
1.0,TX,RENT,40000.0,16.53,0,999.0,2,15,6,60437,63252,0,0,999.0,0,698,3,2,6.0,6,0,2,5000,4,3,2,0,100.0,0,0,credit_card,individual,2500,36,40000.0,16.53,1,1,0,0,7,0
1.0,MD,MORTGAGE,42000.0,7.54,0,999.0,7,10,6,17100,5892,0,0,999.0,0,0,1,3,1.0,6,0,1,1800,8,5,2,0,100.0,0,0,debt_consolidation,individual,24000,60,42000.0,7.54,1,1,0,0,7,0
10.0,FL,MORTGAGE,62712.0,24.53,0,41.0,7,39,26,232192,60698,0,0,47.0,0,0,2,19,0.0,26,0,9,27100,31,23,9,1,81.6,0,0,debt_consolidation,individual,10000,36,62712.0,24.53,0,0,0,0,17,0
10.0,MS,MORTGAGE,45000.0,16.56,0,67.0,2,13,6,193014,19041,0,0,67.0,0,0,3,7,4.0,6,0,2,1700,7,2,2,2,61.5,0,0,other,individual,8000,36,45000.0,16.56,0,0,0,0,24,0
9.0,CA,RENT,80000.0,8.46,0,76.0,3,16,4,42893,26080,0,0,999.0,0,0,2,3,12.0,4,0,1,17000,6,2,1,0,93.8,0,0,credit_card,individual,14500,60,80000.0,8.46,0,1,0,0,12,0
9.0,ND,MORTGAGE,120000.0,19.97,0,999.0,2,14,9,265757,94165,0,0,999.0,0,0,2,2,8.0,9,0,4,19500,6,6,5,1,100.0,0,0,credit_card,individual,24000,36,120000.0,19.97,1,1,0,0,11,0
10.0,TX,MORTGAGE,48000.0,17.44,2,19.0,2,30,13,145545,8266,0,0,57.0,0,7222,2,4,2.0,13,0,6,12000,17,10,9,2,79.3,0,0,debt_consolidation,individual,10000,36,48000.0,17.44,0,0,0,0,26,0
8.0,CT,MORTGAGE,28000.0,12.73,0,999.0,0,5,4,114298,10454,0,0,999.0,0,0,0,2,24.0,4,0,3,11200,3,3,3,2,100.0,0,0,credit_card,individual,6000,36,28000.0,12.73,1,1,0,0,2,0
10.0,FL,MORTGAGE,99000.0,15.65,1,30.0,1,24,9,373444,37917,1,0,2.0,0,55,1,2,11.0,9,0,4,32400,10,6,5,5,88.0,0,0,debt_consolidation,individual,20000,60,99000.0,15.65,0,0,0,0,26,0
5.0,MA,MORTGAGE,100000.0,14.76,0,25.0,2,24,13,320305,299854,0,0,50.0,0,0,7,3,3.0,13,0,5,23600,8,5,5,4,91.7,0,0,debt_consolidation,individual,16000,60,100000.0,14.76,0,0,0,0,15,0
5.0,IL,MORTGAGE,80000.0,15.38,0,999.0,2,31,16,179880,55452,0,0,999.0,0,0,2,6,4.0,16,0,4,55100,14,13,4,4,100.0,0,0,debt_consolidation,individual,40000,36,80000.0,15.38,1,1,0,0,21,0
1.0,CO,MORTGAGE,78000.0,3.15,0,999.0,3,8,6,6900,6037,0,0,999.0,0,0,0,0,1.0,6,0,4,5000,6,6,5,0,100.0,0,0,credit_card,individual,18000,36,78000.0,3.15,1,1,0,0,3,0
1.0,FL,RENT,28000.0,17.83,0,27.0,2,14,11,25122,13244,0,1,27.0,0,0,1,9,2.0,11,0,3,5300,11,10,5,0,92.9,0,1,credit_card,individual,2800,36,28000.0,17.83,0,0,0,0,10,0
3.0,MI,MORTGAGE,72000.0,18.2,0,61.0,0,34,14,116600,27793,0,0,999.0,0,0,1,0,999.0,14,0,6,26400,16,12,9,3,97.1,0,0,credit_card,individual,12000,36,72000.0,18.2,0,1,1,0,16,0
10.0,VA,MORTGAGE,100000.0,23.2,2,9.0,0,27,17,265261,77758,0,0,999.0,0,0,2,2,999.0,17,0,5,37900,18,14,9,2,84.6,0,0,debt_consolidation,individual,30000,36,100000.0,23.2,0,1,1,0,15,0
10.0,IL,MORTGAGE,65500.0,18.71,0,999.0,5,27,18,216198,28919,0,1,999.0,0,0,1,7,8.0,18,0,5,16700,20,16,11,3,100.0,0,1,credit_card,individual,16000,36,65500.0,18.71,1,1,0,0,10,0
6.0,AR,MORTGAGE,65000.0,32.96,0,999.0,2,19,17,344593,57334,0,1,999.0,0,0,3,7,7.0,17,0,7,59200,14,13,9,1,100.0,0,1,credit_card,individual,20000,36,65000.0,32.96,1,1,0,1,7,0
3.0,NY,RENT,120000.0,7.89,0,999.0,0,26,15,141500,43881,0,0,999.0,0,0,9,3,23.0,15,0,3,104500,8,6,3,0,100.0,0,0,debt_consolidation,joint,20000,60,181000.0,5.68,1,1,0,0,8,0
8.0,KS,RENT,67000.0,11.05,0,999.0,2,29,13,56000,19860,0,0,999.0,0,0,1,6,10.0,13,0,4,34400,22,12,5,0,100.0,0,0,debt_consolidation,individual,16000,60,67000.0,11.05,1,1,0,0,12,0
1.0,FL,MORTGAGE,85000.0,28.23,1,21.0,0,20,11,287381,52201,0,0,21.0,0,0,2,0,999.0,11,0,6,39900,11,8,8,4,95.0,0,0,debt_consolidation,individual,12800,60,85000.0,28.23,0,0,1,0,17,0
10.0,WA,RENT,68000.0,19.94,0,37.0,0,23,7,67500,48135,0,0,37.0,0,0,2,2,13.0,7,0,1,12200,8,5,2,3,87.0,0,0,home_improvement,individual,30000,60,68000.0,19.94,0,0,0,0,13,0
10.0,MI,MORTGAGE,55000.0,26.45,0,999.0,3,30,13,208940,44969,0,0,999.0,0,0,3,2,5.0,13,0,4,41100,19,9,6,3,100.0,0,0,debt_consolidation,joint,13650,60,135000.0,17.63,1,1,0,0,15,0
5.0,PA,RENT,45000.0,15.91,0,69.0,1,14,7,69770,14936,0,0,69.0,0,0,1,3,10.0,7,0,5,56600,11,6,5,0,83.3,0,0,debt_consolidation,individual,7000,36,45000.0,15.91,0,0,0,0,9,0
10.0,NV,OWN,143000.0,29.31,0,999.0,3,28,12,677151,116640,0,0,999.0,0,0,3,2,1.0,12,0,7,121200,17,8,7,1,100.0,0,0,house,individual,20000,36,143000.0,29.31,1,1,0,0,18,1
10.0,GA,MORTGAGE,188000.0,15.36,2,2.0,5,40,18,513320,113937,0,0,999.0,0,0,4,10,3.0,18,0,6,52500,19,12,8,7,95.0,0,0,debt_consolidation,individual,35000,60,188000.0,15.36,0,1,0,0,22,0
4.0,MD,RENT,52537.0,10.87,0,999.0,1,15,12,97250,76057,0,0,999.0,0,1442,8,2,0.0,12,0,1,16100,6,4,1,0,100.0,0,0,credit_card,individual,7000,36,52537.0,10.87,1,1,0,0,8,0
6.0,NC,OWN,80000.0,18.67,0,999.0,1,40,9,333011,30488,0,0,999.0,0,0,1,5,2.0,9,0,2,29900,23,7,2,3,100.0,0,0,home_improvement,joint,25000,36,152000.0,21.75,1,1,0,0,16,0
10.0,VA,MORTGAGE,80000.0,5.3,0,72.0,1,13,10,174200,13778,0,0,999.0,0,0,1,1,4.0,10,0,1,46600,11,8,2,1,92.3,0,0,home_improvement,joint,36000,36,160000.0,12.36,0,1,0,0,18,0
8.0,PA,OWN,32000.0,35.75,0,71.0,9,9,4,61776,53252,0,0,71.0,0,0,2,1,7.0,4,0,1,13500,2,2,1,0,77.8,0,0,debt_consolidation,individual,15000,60,32000.0,35.75,0,0,0,0,7,0
10.0,NY,RENT,80000.0,20.34,0,999.0,0,13,4,48000,32309,0,0,999.0,0,0,1,1,15.0,4,0,2,10700,10,3,2,0,100.0,0,0,credit_card,individual,15000,36,80000.0,20.34,1,1,0,0,16,0
9.0,IL,MORTGAGE,28000.0,43.38,0,999.0,4,19,10,205026,34660,0,1,999.0,0,0,3,4,4.0,10,0,3,20500,5,5,5,4,100.0,0,1,credit_card,joint,30000,60,100500.0,22.1,1,1,0,0,11,0
10.0,NY,MORTGAGE,78000.0,11.15,0,999.0,1,26,9,452073,20457,0,1,999.0,0,0,1,5,2.0,8,0,2,13000,21,7,5,2,100.0,0,1,credit_card,individual,15000,36,78000.0,11.15,1,1,0,0,21,0
10.0,OR,OWN,70000.0,17.93,0,33.0,0,29,15,119390,30256,0,0,999.0,0,0,2,7,16.0,15,0,4,80400,26,13,4,0,96.6,0,0,debt_consolidation,individual,27000,36,70000.0,17.93,0,1,0,0,21,0
2.0,AZ,RENT,37500.0,12.71,1,15.0,1,16,9,32950,12109,0,0,999.0,0,0,1,3,4.0,9,0,4,12000,10,8,7,2,100.0,0,0,credit_card,individual,3100,36,37500.0,12.71,0,1,0,0,4,0
9.0,CA,OWN,47611.2,20.09,0,999.0,0,17,12,51014,42264,0,0,999.0,0,0,2,4,14.0,12,0,6,26000,13,10,8,0,100.0,0,0,debt_consolidation,individual,11200,60,47611.2,20.09,1,1,0,0,14,0
10.0,FL,MORTGAGE,89000.0,16.53,1,22.0,1,15,5,70047,52626,0,0,22.0,0,0,2,2,10.0,5,0,2,5800,3,3,2,2,73.3,0,0,debt_consolidation,individual,10000,60,89000.0,16.53,0,0,0,0,23,0
2.0,AZ,RENT,42000.0,38.2,0,999.0,0,9,6,61475,43053,0,0,999.0,0,0,1,0,23.0,6,0,2,28000,5,5,4,2,100.0,0,0,debt_consolidation,individual,10000,60,42000.0,38.2,1,1,0,0,19,0
3.0,FL,MORTGAGE,60200.0,20.16,0,75.0,0,22,10,383433,119360,0,0,118.0,0,0,2,4,16.0,10,0,3,19400,12,7,4,1,86.4,0,0,debt_consolidation,individual,19000,36,60200.0,20.16,0,0,0,0,25,0
2.0,TX,OWN,32000.0,33.05,0,999.0,3,49,24,62900,18973,0,0,999.0,0,264,1,5,1.0,24,0,10,31300,45,23,14,0,100.0,0,0,debt_consolidation,individual,15000,36,32000.0,33.05,1,1,0,0,20,0
10.0,CA,MORTGAGE,140000.0,17.35,0,60.0,10,43,26,617072,79804,0,0,60.0,0,0,4,11,1.0,26,0,10,148100,27,20,10,2,97.6,0,0,other,individual,19425,60,140000.0,17.35,0,0,0,0,18,0
3.0,SC,MORTGAGE,45000.0,25.22,1,21.0,0,21,9,233215,30879,0,0,22.0,0,0,1,2,17.0,9,0,2,17500,17,7,2,1,61.9,0,0,debt_consolidation,individual,15000,36,45000.0,25.22,0,0,0,0,16,0
5.0,CT,RENT,65000.0,12.44,0,33.0,2,19,14,56935,24549,0,0,33.0,0,0,0,5,4.0,14,0,8,17200,15,13,13,2,94.7,0,0,credit_card,individual,30000,60,65000.0,12.44,0,0,0,0,17,0
3.0,CT,OWN,62000.0,11.79,0,34.0,16,17,12,310682,77257,0,0,34.0,0,0,2,6,5.0,12,0,2,12300,11,8,4,2,94.1,0,0,debt_consolidation,individual,20000,36,62000.0,11.79,0,0,0,0,6,0
6.0,UT,RENT,75000.0,20.05,0,39.0,0,24,14,124498,74106,0,2,999.0,0,0,3,10,15.0,14,0,5,34800,12,10,6,0,95.5,2,0,medical,individual,15000,36,75000.0,20.05,0,1,0,1,9,0
10.0,CA,MORTGAGE,125000.0,24.22,0,83.0,2,19,13,547888,108069,0,1,999.0,0,0,7,5,2.0,13,0,1,11500,5,5,3,2,94.7,0,1,small_business,joint,6000,36,205000.0,20.39,0,1,0,0,11,0
3.0,MA,RENT,115000.0,18.12,0,999.0,2,45,25,120497,57050,0,0,999.0,0,0,2,6,3.0,25,0,8,48800,39,23,14,0,100.0,0,0,credit_card,individual,14000,60,115000.0,18.12,1,1,0,0,11,0
3.0,MA,MORTGAGE,126000.0,6.57,0,999.0,0,12,6,379645,42373,0,0,999.0,0,0,2,2,24.0,6,0,1,21000,3,3,1,2,100.0,0,0,home_improvement,individual,15000,36,126000.0,6.57,1,1,0,0,20,0
10.0,VA,RENT,60000.0,16.1,0,999.0,1,21,13,56278,16417,0,0,999.0,0,0,7,2,0.0,13,0,3,16000,10,6,4,0,100.0,0,0,credit_card,individual,20000,60,60000.0,16.1,1,1,0,0,17,0
3.0,MD,RENT,46000.0,19.43,0,78.0,7,6,4,34861,23323,0,0,999.0,0,1270,2,3,0.0,4,0,0,2000,2,2,1,0,83.3,0,0,other,individual,7000,36,46000.0,19.43,0,1,0,0,9,0
7.0,CA,MORTGAGE,75000.0,21.04,0,999.0,3,33,15,464904,43934,0,0,999.0,0,0,2,10,3.0,15,0,3,65900,24,12,5,6,100.0,0,0,medical,joint,20000,36,137000.0,17.39,1,1,0,0,12,0
6.0,NY,MORTGAGE,42000.0,26.2,0,999.0,2,21,16,43700,23812,0,0,999.0,0,0,1,3,0.0,16,0,14,36400,18,15,15,0,100.0,0,0,vacation,individual,4900,36,42000.0,26.2,1,1,0,1,13,0
1.0,FL,RENT,51000.0,25.95,0,24.0,9,23,11,83168,52765,0,0,999.0,0,9669,5,6,2.0,11,0,3,4900,8,6,5,0,90.9,0,0,debt_consolidation,individual,10000,36,51000.0,25.95,0,1,0,0,11,0
5.0,CA,RENT,120000.0,7.52,0,999.0,3,9,6,51941,35039,0,0,999.0,0,0,1,2,8.0,6,0,3,10300,5,5,3,0,100.0,0,0,credit_card,joint,20000,36,190000.0,6.16,1,1,0,0,6,0
3.0,AZ,MORTGAGE,50320.0,27.39,0,999.0,0,22,10,143396,38728,0,0,999.0,0,0,1,4,14.0,10,0,5,44700,17,8,5,3,100.0,0,0,home_improvement,individual,6000,36,50320.0,27.39,1,1,0,0,27,0
2.0,MA,RENT,104660.0,29.41,0,999.0,0,27,13,133120,122126,0,0,999.0,0,0,3,8,999.0,13,0,6,23400,12,10,9,0,100.0,0,0,debt_consolidation,individual,35000,60,104660.0,29.41,1,1,1,0,13,0
10.0,NY,RENT,130000.0,36.58,0,999.0,0,20,10,192256,123882,0,0,999.0,0,0,2,3,999.0,10,0,6,99600,14,6,6,0,100.0,0,0,debt_consolidation,individual,34450,36,130000.0,36.58,1,1,1,0,16,0
3.0,TX,MORTGAGE,114000.0,17.8,0,41.0,2,19,8,248571,78033,0,0,74.0,0,0,2,4,10.0,8,0,2,9400,6,5,5,1,89.5,0,0,debt_consolidation,individual,16000,36,114000.0,17.8,0,0,0,0,9,0
7.0,CA,RENT,65000.0,43.36,0,999.0,0,38,17,110322,65084,0,0,999.0,0,0,4,5,999.0,17,0,6,31100,32,13,10,0,100.0,0,0,debt_consolidation,joint,12000,36,115000.0,31.63,1,1,1,0,14,0
10.0,CA,MORTGAGE,20000.0,18.37,0,999.0,6,14,10,479716,8340,0,0,999.0,0,0,1,6,2.0,10,0,3,31800,8,7,5,5,100.0,0,0,debt_consolidation,joint,40000,60,126570.0,13.79,1,1,0,0,26,0
5.0,CT,MORTGAGE,107000.0,29.36,0,999.0,4,57,14,225546,333531,0,0,999.0,0,0,4,7,2.0,14,0,2,28300,15,9,4,0,100.0,0,0,debt_consolidation,individual,34200,60,107000.0,29.36,1,1,0,0,18,0
10.0,CA,RENT,50000.0,22.14,0,999.0,0,27,18,162144,42086,0,0,999.0,0,159,1,4,999.0,18,0,5,84800,21,17,9,0,100.0,0,0,credit_card,individual,11200,36,50000.0,22.14,1,1,1,0,36,0
10.0,NY,MORTGAGE,145000.0,6.75,0,64.0,0,30,11,823636,53516,0,0,64.0,0,0,1,4,15.0,11,0,3,86000,18,7,3,4,93.3,0,0,debt_consolidation,individual,35000,36,145000.0,6.75,0,0,0,0,17,0
10.0,FL,RENT,110000.0,38.82,0,999.0,1,59,21,370117,181821,0,0,999.0,0,0,16,6,7.0,21,0,2,33400,10,4,4,4,100.0,0,0,credit_card,individual,6000,36,110000.0,38.82,1,1,0,0,12,0
10.0,NV,OWN,71000.0,2.2,0,999.0,4,12,10,248635,8507,0,0,999.0,0,0,0,9,1.0,10,0,1,45200,9,9,2,1,100.0,0,0,other,individual,5000,36,71000.0,2.2,1,1,0,0,7,0
0.0,TX,MORTGAGE,85605.0,13.01,0,72.0,1,26,17,104479,31678,0,0,999.0,0,0,1,9,8.0,17,0,5,69500,19,15,5,0,96.0,0,0,debt_consolidation,individual,16000,36,85605.0,13.01,0,1,0,0,9,0
10.0,NC,MORTGAGE,109000.0,21.78,0,39.0,2,43,16,330904,72796,0,0,999.0,0,0,4,11,7.0,16,0,4,39300,32,11,7,1,97.7,0,0,debt_consolidation,individual,9000,36,109000.0,21.78,0,1,0,0,20,0
10.0,TX,MORTGAGE,60000.0,11.68,0,52.0,0,26,11,77640,17763,0,0,999.0,0,0,0,3,999.0,11,0,3,10000,19,10,8,3,96.2,0,0,debt_consolidation,joint,26000,60,100000.0,10.45,0,1,1,0,16,0
3.0,IL,RENT,81000.0,13.74,0,999.0,1,10,9,48080,18382,0,0,999.0,0,0,2,6,6.0,9,0,3,17000,7,7,3,0,100.0,0,0,debt_consolidation,individual,16000,36,81000.0,13.74,1,1,0,0,2,0
8.0,MI,OWN,43000.0,16.12,1,18.0,11,20,10,140309,21978,0,0,60.0,0,1413,0,7,0.0,10,0,3,14400,15,8,6,3,65.0,0,0,other,individual,8000,36,43000.0,16.12,0,0,0,0,18,0
7.0,TX,MORTGAGE,62300.0,34.11,0,999.0,1,20,16,346418,67280,0,0,999.0,0,0,3,6,12.0,16,0,6,76200,13,11,7,1,100.0,0,0,debt_consolidation,individual,20325,36,62300.0,34.11,1,1,0,0,6,0
6.0,OR,RENT,9000.0,6.93,0,999.0,3,9,5,61066,67119,0,0,999.0,0,0,2,3,0.0,5,0,1,2000,3,3,2,0,100.0,0,0,debt_consolidation,individual,5000,36,9000.0,6.93,1,1,0,1,6,0
3.0,IN,MORTGAGE,100000.0,4.84,0,999.0,0,14,5,232094,16531,1,0,999.0,0,72,0,3,14.0,5,0,3,23100,10,4,3,1,100.0,0,0,credit_card,individual,12000,36,100000.0,4.84,1,1,0,0,10,0
5.0,NJ,MORTGAGE,55000.0,20.58,1,5.0,2,33,11,339723,25684,0,0,999.0,0,0,3,3,11.0,11,0,1,13000,25,7,3,2,90.9,0,0,debt_consolidation,individual,7325,36,55000.0,20.58,0,1,0,0,20,0
0.0,MD,MORTGAGE,60000.0,15.96,0,54.0,1,41,16,141348,113519,0,1,54.0,0,696,7,5,2.0,16,0,1,4000,10,9,6,0,82.5,1,0,debt_consolidation,individual,10000,36,60000.0,15.96,0,0,0,0,11,0
8.0,MI,MORTGAGE,135000.0,7.72,0,999.0,7,44,28,594046,66860,0,0,999.0,0,652,1,6,1.0,28,0,9,64400,38,26,11,3,100.0,0,0,debt_consolidation,individual,40000,60,135000.0,7.72,1,1,0,0,11,0
10.0,PA,OWN,60000.0,7.45,0,43.0,1,46,20,160845,35145,0,0,50.0,0,0,7,7,3.0,20,0,4,116200,21,13,5,3,71.1,0,0,debt_consolidation,joint,10000,36,120000.0,14.82,0,0,0,0,14,0
2.0,AL,RENT,32000.0,4.5,0,30.0,0,5,5,13700,10116,0,0,30.0,0,0,3,2,22.0,5,0,0,2700,2,2,0,0,40.0,0,0,other,individual,10000,60,32000.0,4.5,0,0,0,0,3,0
10.0,GA,MORTGAGE,100000.0,11.93,0,57.0,2,20,12,342550,34156,0,0,999.0,0,0,1,4,2.0,12,0,3,40200,11,10,5,2,95.0,0,0,debt_consolidation,individual,28775,36,100000.0,11.93,0,1,0,0,12,0
4.0,NY,MORTGAGE,64600.0,27.23,1,21.0,0,16,10,59600,41660,0,0,999.0,0,535,2,4,13.0,10,0,3,15300,11,8,5,0,85.7,0,0,home_improvement,joint,16800,36,160600.0,16.0,0,1,0,0,6,0
6.0,CA,MORTGAGE,150000.0,13.89,0,43.0,12,24,12,134920,114997,0,2,50.0,0,0,3,9,1.0,12,0,3,5600,12,9,7,0,66.7,0,2,debt_consolidation,joint,10000,36,225500.0,11.41,0,0,0,1,17,1
6.0,FL,OWN,25000.0,0.0,0,999.0,1,9,5,16200,0,0,0,999.0,0,0,0,3,0.0,5,0,0,15200,9,5,0,0,100.0,0,0,major_purchase,individual,6000,36,25000.0,0.0,1,1,0,1,8,0
10.0,TX,RENT,39800.0,14.05,0,999.0,0,7,6,28400,15710,0,0,999.0,0,152,0,1,13.0,6,0,2,10000,6,6,4,0,100.0,0,0,home_improvement,individual,35000,60,39800.0,14.05,1,1,0,0,9,0
4.0,TX,RENT,73000.0,24.33,0,999.0,1,11,7,90025,43031,0,0,999.0,0,0,3,4,7.0,7,0,1,13000,6,3,2,0,100.0,0,0,debt_consolidation,individual,10000,36,73000.0,24.33,1,1,0,0,6,0
3.0,CA,RENT,63288.0,22.24,0,999.0,1,8,5,60671,44704,0,0,999.0,0,0,3,1,2.0,5,0,2,15000,3,2,2,0,100.0,0,0,other,individual,1500,36,63288.0,22.24,1,1,0,0,12,0
2.0,KY,RENT,84000.0,7.06,0,999.0,2,12,7,53694,22809,0,0,999.0,0,0,1,5,6.0,7,0,3,37100,9,6,3,0,100.0,0,0,debt_consolidation,individual,29000,36,84000.0,7.06,1,1,0,0,10,0
6.0,MD,OWN,63000.0,30.0,0,32.0,1,25,16,314313,98611,0,0,34.0,0,52,3,8,7.0,16,0,3,37600,20,12,3,2,76.0,0,0,debt_consolidation,individual,20000,60,63000.0,30.0,0,0,0,1,15,1
6.0,UT,MORTGAGE,116000.0,23.96,0,999.0,2,22,11,269307,269011,0,0,999.0,0,0,7,5,1.0,11,0,1,22800,9,4,1,2,100.0,0,0,home_improvement,individual,15000,60,116000.0,23.96,1,1,0,0,14,0
1.0,VA,MORTGAGE,60495.2,27.24,0,999.0,3,37,21,330254,50442,0,1,999.0,0,0,2,13,4.0,21,0,4,34400,24,18,5,2,100.0,0,1,debt_consolidation,individual,5000,36,60495.2,27.24,1,1,0,0,12,0
6.0,NY,RENT,28000.0,0.0,0,999.0,0,4,0,0,0,0,0,999.0,0,0,0,0,20.0,0,0,0,0,2,0,0,0,100.0,0,0,major_purchase,individual,2500,36,28000.0,0.0,1,1,0,1,16,1
10.0,MI,MORTGAGE,65000.0,15.68,0,43.0,3,37,13,150693,54268,0,0,43.0,0,0,2,11,2.0,13,0,3,3600,26,10,10,3,78.4,0,0,debt_consolidation,individual,8000,36,65000.0,15.68,0,0,0,0,19,0
7.0,MD,OWN,106000.0,13.23,2,14.0,0,30,12,709773,85599,0,0,63.0,0,0,1,4,13.0,12,0,2,12300,17,8,7,6,79.3,0,0,debt_consolidation,individual,11600,36,106000.0,13.23,0,0,0,0,19,0
10.0,FL,MORTGAGE,145000.0,11.18,1,2.0,0,31,15,832225,57979,0,0,999.0,0,0,2,4,15.0,15,0,1,51400,18,10,1,5,96.8,0,0,car,joint,30000,60,270000.0,20.36,0,1,0,0,20,0
10.0,NY,RENT,53000.0,26.43,0,999.0,2,37,24,81862,32088,0,0,999.0,0,0,2,12,4.0,24,0,6,31400,31,22,10,0,100.0,0,0,debt_consolidation,individual,18000,60,53000.0,26.43,1,1,0,0,15,0
0.0,CA,RENT,105000.0,21.04,0,999.0,1,14,11,127666,129091,0,0,999.0,0,0,7,5,5.0,11,0,3,18500,7,4,3,0,100.0,0,0,credit_card,individual,9000,36,105000.0,21.04,1,1,0,0,5,0
1.0,NJ,RENT,115000.0,9.62,0,35.0,4,14,8,50672,38635,0,0,35.0,0,802,5,4,8.0,8,0,3,15500,4,3,3,0,64.3,0,0,debt_consolidation,individual,14000,36,115000.0,9.62,0,0,0,0,24,0
10.0,FL,MORTGAGE,38000.0,7.8,0,999.0,6,13,9,25700,4831,0,1,999.0,0,0,1,5,1.0,9,0,2,15700,11,8,4,0,100.0,0,1,house,individual,12000,36,38000.0,7.8,1,1,0,0,4,0
1.0,IL,RENT,100000.0,12.59,0,24.0,8,13,11,59211,47055,0,0,999.0,0,0,1,5,4.0,11,0,5,11600,11,10,9,0,92.3,0,0,credit_card,individual,13000,60,100000.0,12.59,0,1,0,0,3,1
10.0,CA,RENT,79547.0,22.18,0,43.0,3,19,9,209978,187415,0,0,43.0,0,0,3,5,2.0,9,0,4,29500,7,6,5,0,94.1,0,0,medical,individual,8000,36,79547.0,22.18,0,0,0,0,15,0
3.0,WA,MORTGAGE,87500.0,10.64,0,45.0,0,29,13,37451,27604,0,0,45.0,0,0,1,4,13.0,13,0,8,21600,20,12,10,1,86.2,0,0,credit_card,individual,20000,60,87500.0,10.64,0,0,0,0,20,0
0.0,ID,RENT,50000.0,7.24,0,999.0,0,13,9,45972,15227,0,0,999.0,0,0,1,4,999.0,9,0,3,29800,10,7,3,0,100.0,0,0,credit_card,individual,5000,36,50000.0,7.24,1,1,1,0,6,0
1.0,WI,RENT,40000.0,35.67,0,999.0,2,15,7,80103,55626,0,0,999.0,0,0,4,3,7.0,7,0,3,18600,4,3,3,0,100.0,0,0,debt_consolidation,individual,8000,36,40000.0,35.67,1,1,0,0,5,0
3.0,OH,MORTGAGE,54625.0,24.67,1,20.0,0,19,14,54473,40718,0,0,999.0,0,0,1,0,999.0,14,0,11,14400,14,13,13,0,89.5,0,0,credit_card,individual,16000,36,54625.0,24.67,0,1,1,0,12,0
